KO_ID	KO_function	TARA_155_DCM	TARA_155_MES	TARA_155_SRF	TARA_158_DCM	TARA_158_MES	TARA_158_SRF	TARA_163_MES	TARA_163_SRF	TARA_168_DCM	TARA_168_SRF	TARA_173_DCM	TARA_173_SRF	TARA_175_SRF	TARA_178_SRF	TARA_180_DCM	TARA_180_SRF	TARA_188_DCM	TARA_188_SRF	TARA_189_DCM	TARA_189_MES	TARA_189_SRF	TARA_191_SRF	TARA_193_SRF	TARA_194_DCM	TARA_194_SRF	TARA_196_SRF	TARA_205_MES	TARA_205_SRF	TARA_210_MES	TARA_210_SRF
K02458	general secretion pathway protein I	2080.6397	567.8128	1488.5296	556.5337	661.2525	2588.2491999999997	1821.6799	2512.9648	1146.0389	571.2018	2509.3592	3240.4699	2704.8203	1888.757	2659.8372	1880.2786	1529.2532	1799.0549	1954.7499	751.5604	2896.6239	605.7479	1224.2787	3589.6521	1567.4202	1647.8879	1681.7837	4033.271	1212.8446000000001	1388.8019000000002
K02459	general secretion pathway protein J	2175.8267	598.1109	2153.3115	449.4436	629.7971	1861.4326	1183.9019	2510.5205	1046.0498	539.0288	2894.722	3289.2942	2445.3096	1940.4198	3355.0893	2027.6479000000002	1436.6767	1820.3487	1509.7536	864.1496	2343.9078	702.2293	1336.0728000000001	2950.4452	1799.4454999999998	2006.9507	1249.3915	3933.755	1054.9823	1290.86
K02460	general secretion pathway protein K	1829.1124	842.3045999999999	1853.7457	378.8429	1166.2265	2298.5096	1741.9288000000001	3334.6909	1120.3715	752.3532	2696.6647000000003	3011.15	2891.6772	1982.3698	2973.3525	1777.9193	1698.1903	2208.6451	1742.7386	1273.8658	2094.6885	731.29	1323.6726	3052.0609	1743.4859000000001	1875.3163	1568.5729000000001	4222.8554	1595.8185	1461.7512
K02461	general secretion pathway protein L	510.828	87.32639999999999	433.4697	218.7568	197.9916	1318.9915	745.4075	2590.5653	612.0347	541.3651	1913.7478	1975.9968000000001	2327.2307	1245.7287000000001	2545.8899	1108.7836	924.1896	1639.9505000000001	1064.4718	135.3746	1150.2766	355.45669999999996	700.059	1740.1532	717.6328	823.2609	632.3174	1873.7871	632.3216000000001	289.7425
K02462	general secretion pathway protein M	175.9237	66.2704	90.1736	102.89990000000002	142.5212	132.0	485.0535	97.7432	336.2852	12.8775	386.213	285.8153	161.2842	319.30089999999996	2071.3880999999997	811.8466	544.5373000000001	610.7769000000001	256.8113	86.0374	396.9983	230.4161	270.9826	912.2902	435.4763	263.0264	256.3018	679.3161	134.67419999999998	154.4025
K02463	general secretion pathway protein N	184.7747	78.4285	98.1516	30.976799999999997	115.18499999999999	30.948600000000003	638.7166	1180.1245	318.3454	0.0	734.5708	374.86429999999996	194.0382	723.5029	1467.3127	382.7582	629.6354	542.6623999999999	449.39599999999996	109.5924	375.6483	263.1625	429.4324	887.2845	462.931	339.0564	255.7595	682.1892	158.2223	184.7358
K02469	DNA gyrase subunit A [EC:5.6.2.2]	3907.8525	1795.1808	4913.883	1633.0088	2008.7974	3431.0058	2394.4278	4711.6298	3998.8934	2519.3556000000003	3655.0193	3685.3609	3810.1762	3547.8947000000003	2869.6658	5139.4250999999995	2773.6941	4136.6084	2265.7958	2182.618	3043.1101	1981.2894000000001	3435.0404000000003	3521.0926	2540.541	2858.8325999999997	1958.5495	6424.3991	2569.0841	2222.7179
K02470	DNA gyrase subunit B [EC:5.6.2.2]	2855.896	1899.7187	3427.0843	2564.8079	1759.7597	2505.9333	3144.8113	6410.7921	3177.9494	2556.7392	4444.6104	5309.0115	5416.3433	4866.7626	3562.6252	5399.8071	3399.9154	3953.3202	2764.977	1812.8388	4109.9891	2184.2004	3976.9997	5155.2445	4131.2138	3935.6747	2132.4836	4290.7265	2461.695	3791.8172
K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	107.2812	59.8063	197.7105	31.2701	4.3535	51.1579	150.6926	28.8554	19.426000000000002	0.0	0.0	0.0	0.0	36.9262	0.0	133.2386	0.0	0.0	0.0	30.359	109.08670000000001	16.3536	119.0466	10.5065	190.78070000000002	123.2146	0.0	8.5448	10.1554	47.859899999999996
K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	247.7987	19.6209	191.0285	88.0166	67.5343	534.9262	99.9008	343.2697	434.0732	236.11710000000002	240.4202	238.221	333.7421	205.9675	721.1153	764.5582	166.4482	218.2024	198.2503	82.0141	163.4964	271.7647	190.1271	396.2005	346.9133	124.6155	78.3186	673.9298	137.6814	99.8567
K02473	UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]	476.844	88.6575	695.0433	1325.3342	98.5249	1253.5954	356.0833	359.1346	1040.7232	620.988	368.301	379.1742	502.9205	232.2155	616.8135	474.27230000000003	168.6808	434.8705	345.23629999999997	171.13240000000002	516.7119	330.4101	272.2622	658.2269	576.3655	507.4681	170.2567	763.2065	219.66410000000002	313.0929
K02474	UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]	1286.743	211.2583	1406.748	790.9086	231.2036	1989.6601	807.0303	886.3391	2115.2566	1645.4834	865.5149	1034.9355	1735.6361	933.7655	904.8403999999999	1866.7028	777.8634000000001	1283.9048	636.1552	414.3454	1221.6268	826.4564	1193.5358	1111.1442	1320.5368	1341.7423	437.4775	1781.5003	542.7985	748.484
K02475	two-component system, CitB family, response regulator	0.0	0.0	0.0	0.0	210.013	172.0996	62.219300000000004	1008.3448999999999	16.2049	0.0	308.1284	1012.1472	15.1934	532.2193	232.9466	34.4971	41.4358	404.01869999999997	21.0	3.6075	14.8772	155.02159999999998	280.0616	649.1428	490.4026	128.2665	89.41000000000001	202.6168	43.6378	37.9928
K02476	two-component system, CitB family, sensor kinase [EC:2.7.13.3]	0.0	161.8512	0.0	0.0	13.6187	0.0	18.968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1624	0.0	0.0	0.0	0.0	0.0	0.0	37.2092	0.0	20.9982	0.0
K02477	two-component system, LytTR family, response regulator	825.3434	321.4894	1848.1766	2580.7886	541.9414	5505.429	840.7759	4784.7839	5739.9111	5254.2799	7593.1912	7395.2596	11882.1618	5651.4442	5897.3535	4141.3902	5377.4558	6773.2778	3035.773	330.4883	5726.2915	4068.157	3823.3201	6625.6189	5349.09	3411.2426	2237.5706	8510.3152	456.4385	1112.9547
K02478	two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	397.9168	92.1501	360.5421	148.16049999999998	118.9694	1227.1928	375.7813	1197.9079	688.9431	193.7902	1675.3571	2012.2098	1691.7272	1180.5746	1733.7473	853.7979	1054.983	1142.0837	724.5423999999999	163.20080000000002	1129.878	419.5695	506.7242	1736.7632	985.1517	586.03	374.2082	1626.3756	141.5964	72.985
K02480	two-component system, NarL family, sensor kinase [EC:2.7.13.3]	5.5174	11.9844	0.0	0.0	0.0	19.6466	0.0	235.18959999999998	28.8869	17.5572	175.9758	250.5267	114.3363	458.68530000000004	330.15549999999996	144.5509	47.313	170.7575	30.963	0.0	115.0814	118.35470000000001	220.86260000000001	169.4126	255.5289	126.6996	53.8885	265.1604	8.683	27.150100000000002
K02481	two-component system, NtrC family, response regulator	38.3054	69.2076	35.4236	0.0	101.28049999999999	4.8584	125.4722	1601.8474999999999	0.0	0.0	19.3392	19.8708	22.4346	187.55759999999998	0.0	12.2966	6.0874	0.0	81.0837	72.776	113.014	38.826	16.5219	186.0003	65.3378	87.6233	15.416	74.5293	105.5572	9.2639
K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	374.0602	79.18679999999999	153.2785	24.5536	209.8235	40.816	884.9294	339.6283	385.85720000000003	31.796599999999998	529.1914	247.698	133.2039	368.6641	1455.5023999999999	122.0439	254.12040000000002	442.9497	134.5819	88.2207	124.1061	107.9978	157.6455	373.2715	301.6981	265.9877	105.45259999999999	436.3148	124.2381	30.7455
K02483	two-component system, OmpR family, response regulator	3971.8825	2754.2247	3085.5612	512.3802000000001	1533.8131	1743.4787000000001	3317.8938	4008.2572	2384.2349	1737.8914	3919.6769	3577.8249	2622.3711	2539.4211999999998	3124.6355	5889.9132	2463.8377	3106.3566	2819.7906	3215.6994	2615.3023	1567.0897	2216.0123	3630.8172	2690.7544	2905.7533	1748.7927	3660.0572	2276.8584	1479.4489
K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	0.0	47.4948	0.0	0.0	10.2153	0.0	25.2157	0.0	0.0	15.723	0.0	0.0	137.0	10.2591	85.602	1854.8067	12.0909	0.0	8.0337	65.7593	313.6269	145.40709999999999	254.0785	68.9684	0.0	53.7868	45.6268	255.665	55.317099999999996	14.3251
K02486	two-component system, sensor kinase [EC:2.7.13.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6833	0.0	0.0
K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	141.5375	0.0	108.7463	0.0	0.0	16.0	17.9852	15.0	70.0136	18.0	20.0	28.0	10.989999999999998	38.9727	112.8292	76.6352	5.0738	8.0515	9.5273	7.5801	0.0	29.0	76.0093	47.8161	18.6261	15.0	6.6487	48.584900000000005	14.0023	21.671200000000002
K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	5498.4446	4800.3121	7226.0743	2741.1985	6164.3373	7638.323	4648.4310000000005	7083.8753	4730.8586000000005	4819.0382	6081.6064	7780.9205999999995	6309.2104	4679.9784	5146.213299999999	4990.0289999999995	5874.4778	7272.1061	3925.6994	4352.9535	5991.5368	3148.1704	4092.4428	6677.7985	5539.7326	5004.3533	7141.276	8543.2532	3605.8325	4331.7131
K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	3152.6522	2990.7799	3152.8723	1094.3203	2693.9548	4079.5015	3849.9258	5565.006	2043.7912	1905.9683	3499.1864	6049.2792	3603.607	2703.4285	4469.1545	6342.2182	2393.2778	3957.8309	2677.7608	3250.8841	3039.3215	1684.771	3213.554	5418.8668	4324.491	2783.522	2549.1301	4566.8992	2986.432	1979.3438
K02494	outer membrane lipoprotein LolB	779.8465	429.4086	497.86199999999997	252.2254	699.7778	1684.4126	1133.003	3763.1102	886.8019	1294.1009	3097.4390000000003	3465.1413000000002	3127.3227	2011.608	2683.4837	2291.1505	1629.0199	2574.2496	1343.4555	443.9992	1845.737	784.9484	1048.9953	2720.0062	2339.4817	1281.5339	1376.616	3014.2319	777.8798999999999	444.71840000000003
K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	450.3597	1096.0806	715.519	108.435	606.2556	72.93809999999999	1088.5891	786.1675	620.8693	118.8177	230.0005	167.7851	233.9022	168.852	817.578	194.76850000000002	311.1794	347.9083	114.4602	716.1213	199.8917	308.4334	281.5686	467.1142	476.8408	412.4979	843.0152	399.3932	851.2609	502.281
K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	683.4885	374.7419	482.1816	265.524	407.52729999999997	1528.5064	1294.1956	4215.7629	1444.5312	1014.2420999999999	3448.9924	3667.9942	2512.489	2414.3639	2296.1059	1829.1483	1711.4760999999999	2552.5697	1670.7416	558.1861	1783.7423000000001	773.9043	1364.4956	2841.19	2301.34	1344.4617	962.7685	3113.461	511.513	454.2778
K02497	HemX protein	34.968599999999995	166.9364	41.844	24.3843	88.277	207.9905	134.643	633.4111	0.0	0.0	3.7279	0.0	0.0	37.7561	4.0399	0.0	4.3761	0.0	0.0	149.3199	0.0	44.1382	31.3513	79.1336	0.0	112.9308	7.8662	13.736799999999999	264.7063	94.03139999999999
K02498	HemY protein	1661.3447999999999	650.4461	1283.4571	242.93900000000002	475.74490000000003	2015.0386	1621.4141	4200.4307	2028.044	1128.9807	3806.2104	4114.4339	3071.5902	3119.2344	3311.9795	1883.8864	2055.8054	2793.1533	1751.1167	749.6002	2194.3093	903.0577000000001	2257.3845	3056.9593	2248.535	1675.8274	1210.9336	3758.4739	734.684	914.8042
K02499	tetrapyrrole methylase family protein / MazG family protein	0.0	20.9964	0.0	0.0	246.77589999999998	0.0	0.0	0.0	12.9567	0.0	7.4697	0.0	5.5028	0.0	10.9945	0.0	24.5186	28.0255	0.0	273.7366	0.0	0.0	0.0	9.1687	0.0	21.4198	43.1499	20.8271	34.8615	6.5561
K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	2910.8968999999997	2594.0703	3183.6723	2497.0065	1661.4297000000001	4785.1199	3413.2237	5991.0888	3872.9072	3934.9230000000002	4486.3219	4689.7573	6094.5542	4350.1408	4600.7918	7934.8831	3597.9694	4848.6639	2661.53	2816.2532	4398.74	2613.2	4720.2856	6723.7055	5197.7049	5389.8649	3209.2757	6129.8201	2557.5691	2790.2666
K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	5100.4318	2830.1161	4832.1708	1953.6366	2207.885	5219.9289	3993.9849	5236.4958	4495.769	4737.6283	5824.4586	4614.035699999999	6379.6622	4263.2213	5091.0862	6965.6215	4948.4881000000005	6365.142	3631.5683	3633.902	4821.1686	2719.6306	5417.7284	6983.8931999999995	7196.1846000000005	4065.2191	3964.9669	7271.7062	3865.1878	4364.610000000001
K02502	ATP phosphoribosyltransferase regulatory subunit	506.5926	330.8542	415.539	228.857	434.72610000000003	1423.3	1648.3683	3959.4598	1222.9622	1040.5041999999999	2834.169	3328.6528	2744.1954	1872.3245	1487.4314	1743.1083	1626.9442	2418.4809	1615.0674	646.6205	1186.7822	882.8366	1117.6911	2558.2044	2179.6812	1885.5721	954.3521	2293.1766000000002	427.48400000000004	642.3958
K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	7605.8386	7974.8562	9237.6986	5811.8825	5344.5637	7815.5916	8422.0933	6284.8456	5804.795	5965.3458	7590.6517	7670.6649	8028.6688	5558.0319	8043.2638	7513.0324	7334.4487	9370.1106	5689.9389	6789.3301	8152.8418	3902.1144	7466.0511	9376.6662	9051.556	7546.5308	8222.0426	11802.795399999999	7007.2316	6893.2498
K02509	2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]	465.6486	158.334	367.7937	46.5373	81.5883	426.6105	250.46699999999998	616.5974	275.41999999999996	269.709	470.028	509.8473	425.9338	752.5393	580.141	141.3824	223.9691	375.7818	182.3353	215.6219	112.2407	167.9914	268.5869	382.0954	325.577	250.1493	193.35410000000002	301.22180000000003	163.8628	195.9758
K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	3008.7687	5283.3122	2334.5091	1093.8654999999999	3016.3882	3107.5195	4569.8903	2033.1591	2562.2961999999998	5709.2933	2849.0287	3107.9377	3003.1518	4065.5728	2559.024	3349.2465	3832.9229	4173.0571	3084.3462	5520.6168	4406.9822	1951.7269	3222.8143	3305.0996999999998	3771.5274	3401.0263	2923.8541999999998	4022.6205999999997	4600.3182	3610.2104
K02516	type II protein arginine methyltransferase [EC:2.1.1.320]	131.0409	0.0	374.1656	32.572	0.0	54.9662	14.838799999999999	33.9501	24.1319	0.0	41.7153	60.404399999999995	32.6117	131.1104	23.1394	11.7911	235.0357	243.1577	110.627	0.0	71.576	12.4268	116.40299999999999	70.2172	53.6895	100.7568	0.0	16.707700000000003	0.0	41.3457
K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	3595.266	1844.1552	2383.2744000000002	931.9869	1609.5568	6211.8013	3226.3386	7754.4097	3842.9067	2713.4807	6403.7116000000005	7409.192	6723.6774	5069.3726	5913.0848	5010.8708	4367.8099999999995	6455.2295	3998.6556	2469.261	4497.9322	2002.3015	3568.5117	7148.4084	5257.3069000000005	3744.4159	4072.1034	6944.1673	2280.2236	2265.8178
K02518	translation initiation factor IF-1	8510.8766	5683.3869	11882.7353	3273.632	4362.6705	11034.7883	6711.002	8168.7962	5950.0242	8876.8536	6722.8069000000005	10056.5124	8834.3714	9634.0428	6594.5934	12492.6762	7975.8721	10185.2218	6781.3732	4953.9245	12474.7118	7238.476500000001	10855.4541	8930.7283	7976.4868	10933.9483	6048.7485	13658.491	5662.6224	7204.3973000000005
K02519	translation initiation factor IF-2	6407.8117999999995	3617.935	6947.0828	3460.5035	2807.5621	7840.4119	4685.9398	7071.7593	4764.9034	4858.3394	6851.1432	5971.0285	7906.7236	6665.8203	7056.7556	9823.6619	5891.5758	7272.912600000001	5055.9994	3382.6379	6047.2600999999995	3218.441	6199.6139	7410.9222	6528.3777	6928.1552	4283.658	10377.7731	3658.7863	5431.7931
K02520	translation initiation factor IF-3	6875.827	5438.3525	6438.7655	3833.3636	3531.7055	6640.0833	7176.9076000000005	6717.913	5387.5769	6102.7308	7190.3827	8367.8421	7853.7843	8303.0874	5717.4317	8590.0088	6512.2657	7583.1827	5887.6584	5134.5737	6323.3875	5820.5724	8203.104	6873.4311	6075.4172	9906.2601	5124.8656	9204.9499	5886.7826000000005	6470.8523000000005
K02521	LysR family transcriptional regulator, positive regulator for ilvC	224.7986	20.1885	25.028999999999996	134.97719999999998	81.4577	1396.047	741.7749	2571.5059	1312.7849	783.3686	2644.5338	2078.1731	2497.9475	1514.4524	2377.6258	939.1113	908.849	1723.4823000000001	1265.1674	35.7935	1229.8911	526.0065	701.1405	2132.3566	875.6997	649.1724	621.4678	2262.9056	152.639	120.6617
K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	4467.5277	1917.9976	4229.8692	1869.2265	1467.7964	5457.1823	3724.8342	4833.4259	4740.8812	3292.7965	5540.4711	4586.8386	4931.0604	4847.5838	5687.5472	5711.8706	4422.0218	5134.1491	2911.8807	1807.6935	4518.2535	2288.6312	4337.3282	4347.5105	5819.9946	3660.7255	3052.1992	5717.5262999999995	2162.2831	2946.4902
K02525	LacI family transcriptional regulator, kdg operon repressor	0.0	0.0	0.0	0.0	3.2637	0.0	0.0	0.0	30.6592	0.0	10.9118	0.0	0.0	15.0724	77.866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	7366.4415	4264.432	8784.2633	4103.1677	3723.9423	10379.4197	6983.5417	7008.2404	5877.7109	6269.5289	8038.5405	10802.677	9605.3834	7839.1654	8073.6986	7485.1305	6445.9747	8704.1108	5425.0165	4660.5247	7560.2894	4670.933	6536.2312	11037.5114	9114.8595	7250.5205	6380.5965	10757.1026	5368.8201	7448.647
K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	3385.382	2854.3947	4986.7861	2713.2971	2223.5418	4884.0655	3553.6046	6696.8887	3808.0886	3761.6766	4906.538	5786.1105	7206.0614000000005	5030.7848	5922.2259	6363.9946	3782.5014	5398.1778	3139.7252	2640.853	4429.6453	2360.0443	4488.3052	4248.84	5028.2952	4097.4128	3009.5247	6588.5426	2609.7161	3361.4802
K02529	LacI family transcriptional regulator, galactose operon repressor	3120.2139	923.4898000000001	2906.1773	1233.9117	1466.5455	4261.2298	1288.891	9031.4861	4419.4595	3197.974	6567.3911	6529.6565	6279.5599999999995	6854.0825	6228.2626	4553.2489	4244.1265	5314.4645	3595.392	1217.8584	3168.9681	2012.8477	3673.2147	5825.7872	5089.7034	2179.4094	2284.2961	5107.6511	2035.4487000000001	1999.6832
K02532	MFS transporter, OHS family, lactose permease	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	5227.8801	1843.0862	3453.6901	1050.1078	1226.4053	2923.9904	2207.6683	762.1654	863.9182999999999	823.3665	1097.3455999999999	1175.993	1249.4726	1076.7367	1286.497	2125.9379	1117.6884	1622.4231	1005.8358000000001	1653.4234	1985.8317	915.0038	1496.3834	1647.0078999999998	1843.7162	1817.1022	1461.0957	2320.9372	2247.121	2764.3339
K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	3623.8282	1989.6374	3524.498	832.1677	941.4051	3978.9132	2542.3665	3870.0431	1771.9459000000002	1233.3513	3886.8999000000003	3819.7855	3851.9627	3262.5964	3826.8183999999997	4631.7158	2782.7356	3829.0918	2492.8012	1603.6315	3318.367	1301.5731	3056.3963000000003	4348.3915	3526.989	2910.9286	2515.9173	6506.8297	2046.8591999999999	3162.0125
K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	5876.3554	3377.5462	6838.3566	3489.4202	2466.0652	6952.6518	4640.4065	6692.2426000000005	7593.9895	5935.6282	7040.3023	7897.029	8510.9421	5858.5707999999995	6531.8633	8423.6418	5469.5775	8642.8355	4575.767	3510.8232	6621.6762	4246.4914	5866.6294	8739.3591	7441.1003	5720.1815	5260.0501	11057.357399999999	4165.0851999999995	4788.3217
K02537	mitotic spindle assembly checkpoint protein MAD2	177.6437	0.0	329.4328	39.3601	0.0	32.8566	0.0	28.5527	27.3958	0.0	20.4553	62.7004	19.7856	141.507	24.8001	17.471	195.3772	190.4069	170.50150000000002	0.0	49.939	0.0	95.5291	56.3997	97.76870000000001	140.6917	2.944	6.4507	0.0	42.437
K02540	DNA replication licensing factor MCM2 [EC:5.6.2.3]	149.17340000000002	0.0	356.96950000000004	0.0	0.0	30.298	0.0	0.0	8.1369	0.0	0.0	5.0354	0.0	31.8323	5.0518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.2344	0.0	0.0	80.33109999999999	0.0	0.0	0.0	26.4307
K02541	DNA replication licensing factor MCM3 [EC:5.6.2.3]	144.1439	0.0	437.35040000000004	0.0	0.0	4.0881	0.0	22.9723	16.1917	0.0	13.9294	54.5397	19.7978	160.924	5.2431	18.9826	231.3983	204.8676	199.9049	0.0	61.9326	0.0	0.0	65.9043	65.0806	61.7387	0.0	8.5878	0.0	26.647799999999997
K02542	DNA replication licensing factor MCM6 [EC:5.6.2.3]	208.449	0.0	430.671	0.0	0.0	59.68129999999999	8.8878	0.0	27.9425	0.0	13.074	20.5354	0.0	36.6207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0354	44.2619	0.0	0.0	20.5775	0.0	0.0	0.0	36.0643
K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	1905.0544	1892.5796	2654.5811	886.7508	996.259	2526.4722	1702.4094	1358.169	2281.085	2843.1611	1794.9218	2484.0769	3218.1375	1471.0520999999999	1212.3923	3249.2455	2077.8938	1779.4485	1474.754	1559.5639	2039.5754	1660.8249	2006.5922	2153.1468	2804.0102	2006.0312	1544.9559	3214.1379	1656.2646	1393.5225
K02549	o-succinylbenzoate synthase [EC:4.2.1.113]	40.2585	447.1259	20.1296	11.0233	435.7899	10.2655	498.6829	27.781	213.141	311.676	42.5786	95.8679	263.5235	52.846999999999994	202.8858	1642.7083	145.4324	129.0202	10.7647	610.9494000000001	13.969100000000001	143.6865	182.4599	336.5567	481.6798	150.9665	225.989	606.9032	654.0028	78.1271
K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	970.381	334.5186	1658.3690000000001	1167.1932000000002	538.4486	1607.9145999999998	899.5283	1422.2852	1557.6811	1197.5243	938.8981	1166.5091	1613.3827999999999	1589.1198	1140.1855	1039.4462	969.3222000000001	1922.4908	975.5672999999999	681.372	1492.9937	822.8057	1321.1599999999999	1840.8685	2030.8251	1084.1642	897.0607	2985.7555	656.3974999999999	654.3608
K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	127.53960000000001	565.2621	76.2298	17.1372	551.2158000000001	258.6986	455.1977	743.9227000000001	0.0	18.1688	96.0687	0.0	163.3801	24.5096	82.144	1119.3113	86.2239	0.0	0.0	504.8608	38.472500000000004	64.52409999999999	339.859	248.13979999999998	181.4912	357.1829	273.3343	272.1285	444.57399999999996	208.141
